date,AAPL,ABBV,AMZN,BAC,BRK-B,CVX,GOOG,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,PEP,PFE,PG,TSLA,UNH,V,XOM
2015-09-24,26.25,41.28,26.69,13.55,128.83,56.61,31.29,32.75,99.11,76.73,49.12,31.27,73.36,87.18,94.41,38.75,39.21,5.7,75.47,23.99,57.95,17.54,108.84,67.01,52.0
2015-09-25,26.19,40.67,26.21,13.85,129.64,57.2,30.6,32.01,99.45,75.51,50.14,31.65,72.25,87.35,92.77,38.0,39.24,5.74,76.28,23.4,59.01,17.13,104.6,67.44,52.36
2015-09-28,25.67,38.31,25.2,13.48,128.62,55.78,29.74,31.21,97.2,75.81,48.92,31.58,68.54,84.53,89.21,37.09,38.66,5.67,75.47,22.61,58.28,16.56,101.3,64.11,51.91
2015-09-29,24.9,38.52,24.8,13.38,128.81,56.14,29.75,31.13,96.19,77.2,48.81,31.68,69.0,84.92,86.67,37.27,38.79,5.77,75.93,22.76,58.69,16.44,102.67,65.38,52.17
2015-09-30,25.18,39.7,25.59,13.58,130.4,58.07,30.42,31.92,98.39,77.46,49.73,32.05,71.93,86.22,89.9,37.84,39.53,6.0,76.96,23.04,58.42,16.56,104.27,66.46,53.16
2015-10-01,25.01,40.23,26.04,13.55,129.88,57.68,30.56,32.1,99.7,77.31,50.1,31.79,73.21,86.8,90.95,37.82,39.84,5.88,76.59,23.36,58.43,15.99,104.81,66.77,52.95
2015-10-02,25.2,40.73,26.63,13.4,129.83,60.04,31.35,32.85,100.36,77.94,49.96,32.26,75.22,88.09,92.07,38.41,40.7,6.03,76.85,24.27,58.81,16.5,106.81,67.42,54.25
2015-10-05,25.29,41.36,27.18,13.67,132.38,61.86,32.07,33.58,101.55,78.63,50.95,32.76,74.41,90.25,94.01,39.24,41.64,6.18,78.19,24.56,59.46,16.41,107.55,68.91,54.92
2015-10-06,25.41,40.19,26.87,13.67,131.19,64.04,32.27,33.58,101.1,77.51,50.98,32.72,72.34,89.86,92.8,38.15,41.75,6.27,79.22,24.06,59.6,16.1,104.31,68.77,55.69
2015-10-07,25.29,40.59,27.1,13.73,132.68,64.88,32.12,33.5,101.93,78.81,51.04,33.17,72.19,91.22,92.4,39.03,41.79,6.33,80.41,24.42,59.86,15.46,104.65,69.86,56.62
2015-10-08,25.0,40.89,26.66,13.73,133.75,66.19,31.96,33.35,103.13,78.89,51.04,33.53,72.0,91.88,92.47,39.08,42.38,6.37,80.77,24.28,60.42,15.11,104.34,70.51,57.22
2015-10-09,25.59,40.6,26.99,13.58,133.03,65.94,32.18,33.56,103.36,79.13,50.88,33.57,74.04,91.83,93.24,39.03,42.07,6.34,81.18,24.39,60.48,14.71,107.2,70.58,56.67
2015-10-12,25.48,40.69,27.51,13.53,133.4,65.33,32.33,33.82,103.85,79.65,50.71,33.55,68.28,92.62,94.26,38.85,41.97,6.41,80.91,24.37,60.36,14.37,110.12,71.55,56.7
2015-10-13,25.52,39.62,27.44,13.53,132.19,65.07,32.62,34.16,103.6,79.2,50.57,33.27,68.43,91.94,94.12,37.9,41.88,6.42,79.92,24.2,60.18,14.62,111.45,71.55,56.6
2015-10-14,25.16,39.72,27.24,13.63,131.18,66.08,32.56,34.02,102.46,78.44,49.28,33.29,68.11,91.07,94.07,37.95,41.69,6.66,79.56,24.24,60.26,14.46,109.72,70.79,57.31
2015-10-15,25.53,41.34,28.12,14.11,133.8,66.79,33.09,34.65,103.77,80.61,50.85,33.49,68.64,93.11,95.96,38.85,41.98,6.67,80.21,25.0,60.31,14.75,108.01,71.88,58.25
2015-10-16,25.35,41.63,28.54,14.05,133.81,67.21,33.11,34.77,104.56,81.51,51.29,33.57,70.06,93.57,97.54,39.44,42.43,6.78,81.37,25.24,60.82,15.13,107.84,72.51,58.97
2015-10-19,25.5,41.36,28.66,14.07,133.62,66.28,33.31,35.0,104.87,81.26,51.12,33.54,68.97,93.67,98.47,39.38,42.53,6.77,81.76,25.31,61.03,15.21,108.52,73.45,57.9
2015-10-20,25.97,40.38,28.04,14.12,134.16,66.25,32.51,34.0,104.66,80.97,51.36,33.78,66.86,93.6,97.0,38.6,42.66,6.76,81.83,24.94,60.44,14.2,108.24,72.78,57.79
2015-10-21,25.97,39.64,27.79,13.86,133.22,65.77,32.13,33.59,105.04,81.01,50.99,33.7,66.19,92.58,97.11,38.75,42.15,6.67,81.82,24.55,60.29,14.01,106.16,71.99,57.35
2015-10-22,26.37,35.55,28.2,14.08,137.29,67.45,32.59,34.06,105.94,82.58,51.91,34.54,66.16,93.94,99.67,39.84,42.89,6.91,84.13,24.45,61.33,14.11,102.3,72.91,59.26
2015-10-23,27.18,37.07,29.95,14.4,137.78,67.17,35.1,35.97,106.16,83.23,52.47,34.18,67.31,95.63,102.19,40.51,47.22,6.96,83.6,24.98,63.11,13.94,104.19,73.53,59.33
2015-10-26,26.32,38.2,30.43,14.39,137.0,65.35,35.64,36.56,106.5,82.92,52.5,34.02,67.99,95.48,103.77,40.53,48.45,6.92,83.69,25.06,63.49,14.35,104.74,74.59,58.07
2015-10-27,26.15,38.72,30.55,14.29,135.63,64.57,35.42,36.64,106.04,83.13,52.28,34.04,69.54,94.33,103.7,40.96,47.95,6.92,84.01,25.67,63.33,14.02,107.29,73.96,57.98
2015-10-28,27.23,39.22,30.85,15.06,138.16,66.11,35.65,36.85,105.48,83.37,53.81,34.13,71.4,95.92,104.2,42.21,48.21,6.98,83.85,26.01,62.69,14.2,107.66,75.25,58.83
2015-10-29,27.51,39.84,31.33,14.9,137.89,66.18,35.85,37.24,105.32,84.11,53.57,34.18,70.48,96.4,104.88,42.03,47.65,6.73,83.9,25.51,63.1,14.11,107.6,74.9,58.79
2015-10-30,27.28,43.85,31.3,14.63,136.02,66.91,35.54,36.87,105.33,83.83,52.78,33.83,70.11,94.87,101.97,41.87,47.01,6.9,83.4,24.81,62.58,13.8,105.87,74.02,59.16
2015-11-02,27.66,46.67,31.42,14.87,138.4,69.91,36.06,37.39,105.99,84.77,53.84,33.74,70.51,95.24,103.31,42.22,47.55,6.98,82.76,25.72,62.76,14.25,106.68,71.76,60.97
2015-11-03,27.98,45.97,31.27,14.97,137.94,72.25,36.11,37.44,107.05,84.6,54.04,33.68,70.19,95.95,102.58,42.22,48.36,6.93,82.36,25.66,63.13,13.89,105.76,74.32,62.09
2015-11-04,27.85,46.98,32.05,14.83,137.43,71.24,36.41,37.77,106.81,84.58,54.1,33.53,69.66,96.33,103.94,42.54,48.58,6.82,82.12,25.25,63.14,15.44,103.04,74.75,61.47
2015-11-05,27.72,46.23,32.78,15.09,136.57,69.61,36.56,38.03,107.1,84.91,54.58,33.81,69.28,96.5,108.76,42.17,48.56,6.74,82.11,25.26,62.59,15.45,104.47,75.62,60.64
2015-11-06,27.75,47.23,32.97,15.64,136.33,69.23,36.69,38.08,107.32,84.57,56.24,33.52,69.15,97.27,107.1,41.83,49.05,7.68,81.38,25.09,61.92,15.49,103.2,75.13,60.39
2015-11-09,27.64,46.56,32.77,15.41,134.0,67.97,36.24,37.74,106.06,83.67,55.36,33.18,68.21,96.29,106.49,41.55,48.37,7.64,80.7,24.89,61.78,15.02,102.7,74.45,59.1
2015-11-10,26.77,45.88,32.98,15.56,134.73,68.64,36.42,37.91,106.71,84.18,55.6,33.37,69.25,96.46,107.91,41.7,47.79,7.5,80.66,24.99,62.08,14.43,104.17,75.97,59.39
2015-11-11,26.62,44.82,33.66,15.47,134.96,67.87,36.77,38.26,106.24,84.52,55.33,33.58,69.8,96.68,109.01,41.15,47.91,7.42,81.15,24.95,62.24,14.61,102.95,75.68,58.86
2015-11-12,26.53,44.35,33.28,15.14,132.78,66.16,36.56,37.83,105.47,83.2,54.22,33.21,69.07,94.19,108.02,40.62,47.62,7.4,80.28,24.69,61.17,14.2,101.41,74.85,57.27
2015-11-13,25.75,44.08,32.12,14.99,131.96,65.29,35.85,37.0,102.23,82.87,53.86,33.05,68.81,92.83,103.95,40.62,47.19,7.25,80.01,24.61,60.6,13.81,100.14,74.66,56.32
2015-11-16,26.18,44.19,32.39,15.19,133.3,68.15,36.45,37.52,102.94,83.99,54.64,33.52,70.26,94.21,104.04,41.14,48.02,7.4,81.25,24.52,61.7,14.29,102.31,75.41,58.34
2015-11-17,26.06,44.47,32.17,15.18,133.09,67.84,36.26,37.3,107.49,84.22,54.33,33.29,70.32,93.99,105.13,41.14,47.62,7.4,80.66,24.31,61.51,14.27,102.82,75.34,57.67
2015-11-18,26.89,44.91,33.18,15.55,136.22,68.72,37.0,38.0,107.8,85.19,55.41,33.77,72.35,95.03,107.77,41.54,48.42,7.58,81.83,24.63,62.19,14.74,105.39,76.9,58.23
2015-11-19,27.23,44.59,33.06,15.42,136.63,67.69,36.92,38.0,108.07,85.04,55.59,34.44,72.41,94.81,106.26,41.58,48.5,7.6,82.37,23.88,62.45,14.79,99.44,76.61,57.91
2015-11-20,27.35,45.0,33.42,15.38,136.63,66.33,37.83,38.85,110.93,85.66,55.49,33.89,73.06,95.36,107.32,41.44,48.72,7.67,81.69,23.8,62.12,14.67,101.54,76.64,57.54
2015-11-23,26.99,45.03,33.95,15.23,135.99,67.08,37.8,38.83,112.88,85.9,54.95,34.32,73.29,95.23,106.95,41.37,48.72,7.55,82.31,23.17,62.24,14.52,100.81,76.57,57.9
2015-11-24,27.25,45.02,33.56,15.23,135.54,68.07,37.41,38.48,113.81,85.29,54.86,34.64,72.55,94.4,105.74,40.97,48.77,7.61,82.13,23.64,62.64,14.55,101.74,76.26,59.05
2015-11-25,27.06,44.4,33.77,15.2,135.13,67.72,37.41,38.46,114.71,85.22,54.93,34.64,72.43,94.07,105.41,41.15,48.27,7.6,82.02,24.31,62.19,15.31,102.84,76.04,58.6
2015-11-27,27.01,44.19,33.66,15.24,134.63,67.34,37.51,38.6,114.79,85.57,55.18,34.73,72.35,94.56,105.45,41.34,48.49,7.67,82.22,24.25,62.02,15.44,102.77,76.31,58.58
2015-11-30,27.12,42.82,33.24,15.19,134.09,68.05,37.13,38.14,114.05,84.62,54.78,34.31,70.96,93.84,104.24,40.61,48.86,7.75,81.74,24.24,61.32,15.35,101.31,75.52,58.89
2015-12-01,26.9,43.46,33.95,15.52,136.43,68.92,38.35,39.19,115.03,85.56,55.54,34.52,74.82,93.85,107.12,41.8,49.65,8.0,82.48,24.86,62.22,15.81,104.5,76.38,59.06
2015-12-02,26.66,42.51,33.8,15.4,135.27,67.26,38.12,38.89,114.5,85.3,54.76,34.43,73.14,93.06,106.07,41.23,49.64,7.94,81.76,24.33,62.1,15.47,106.2,75.54,57.37
2015-12-03,26.41,41.33,33.31,15.12,132.66,66.21,37.63,38.41,112.03,84.25,54.06,34.18,71.84,91.96,104.38,40.29,48.73,7.92,81.44,23.95,62.06,15.51,103.81,74.83,56.55
2015-12-04,27.29,42.11,33.63,15.56,136.48,66.85,38.34,38.96,115.11,86.05,55.77,34.85,74.92,94.59,106.18,41.09,50.27,8.24,83.06,24.26,63.77,15.36,106.29,76.84,56.87
2015-12-07,27.12,41.44,33.49,15.33,135.6,65.04,38.16,38.65,114.6,86.36,55.04,34.77,74.71,93.75,105.61,41.12,50.18,8.09,82.74,24.15,64.21,15.41,104.63,76.03,55.39
2015-12-08,27.1,41.73,33.87,15.02,133.36,64.42,38.12,38.76,114.52,85.61,54.19,34.62,74.74,94.09,106.49,40.96,50.16,8.2,82.32,24.06,63.7,15.11,104.61,75.57,53.82
2015-12-09,26.51,41.26,33.24,14.95,131.71,65.28,37.58,38.13,112.86,85.38,53.78,34.34,72.53,93.75,104.6,40.46,49.43,7.99,81.47,23.88,63.66,14.97,103.86,74.44,54.54
2015-12-10,26.63,41.08,33.12,15.03,131.71,66.55,37.47,38.0,113.41,85.79,53.9,34.42,73.44,93.55,105.42,41.13,49.69,8.05,81.28,23.93,63.74,15.14,104.91,74.67,54.59
2015-12-11,25.95,39.8,32.01,14.62,130.31,64.42,36.94,37.52,111.61,84.99,52.64,34.02,72.04,90.88,102.12,40.29,48.6,7.94,80.36,23.71,63.73,14.47,104.7,72.74,53.61
2015-12-14,25.79,40.83,32.9,14.68,132.02,66.57,37.39,38.13,112.96,85.38,52.8,34.17,73.24,92.29,104.66,40.33,49.57,7.95,80.5,23.8,64.15,14.57,104.58,73.47,54.83
2015-12-15,25.33,41.53,32.93,15.23,134.88,69.13,37.17,38.0,112.34,87.04,54.3,34.67,73.97,94.33,104.55,40.87,49.63,8.05,81.68,23.86,65.28,14.74,106.17,75.14,57.28
2015-12-16,25.52,42.44,33.79,15.51,135.88,69.63,37.9,38.83,113.72,87.97,55.48,35.29,74.64,95.87,106.79,41.74,50.46,8.1,83.07,24.09,66.36,15.63,107.27,76.33,57.08
2015-12-17,24.98,41.52,33.53,15.12,133.97,67.47,37.47,38.49,112.39,86.63,54.45,35.01,74.57,95.19,106.22,40.69,50.08,7.98,82.35,23.91,65.78,15.56,107.62,75.21,56.22
2015-12-18,24.31,41.05,33.21,14.65,129.53,66.93,36.97,37.84,111.49,85.22,52.91,34.21,73.32,92.28,104.04,39.9,48.67,7.85,80.46,23.66,64.01,15.36,104.55,72.94,55.73
2015-12-21,24.61,41.39,33.23,14.83,131.19,66.5,37.39,38.04,112.36,84.91,53.84,34.43,74.42,93.0,104.77,40.08,49.3,8.04,81.05,24.01,64.69,15.5,105.99,73.76,55.72
2015-12-22,24.58,42.41,33.16,14.93,133.14,67.27,37.5,38.36,112.85,85.85,53.96,34.85,74.31,93.48,105.51,40.26,49.76,8.04,82.02,24.05,65.22,15.33,106.02,73.96,56.0
2015-12-23,24.9,43.14,33.19,15.16,134.15,69.91,37.52,38.43,113.9,86.5,54.82,35.15,74.56,94.62,104.63,40.94,50.19,8.07,82.71,24.08,65.48,15.31,107.14,75.09,57.83
2015-12-24,24.77,43.05,33.14,15.09,133.89,68.6,37.42,38.29,113.72,86.7,54.72,35.05,74.25,94.48,105.02,40.84,50.05,8.1,82.63,24.12,65.37,15.37,106.83,74.8,57.21
2015-12-28,24.49,43.26,33.76,14.97,133.12,67.34,38.13,39.11,113.53,86.28,54.53,35.01,73.94,94.43,105.93,40.83,50.3,8.09,82.74,23.98,65.48,15.26,106.82,75.06,56.79
2015-12-29,24.93,43.78,34.7,15.1,134.14,68.0,38.83,39.7,114.4,86.95,55.1,35.18,74.6,95.57,107.26,41.21,50.84,8.23,83.38,24.28,65.84,15.81,108.16,75.71,57.09
2015-12-30,24.6,44.04,34.45,14.9,133.26,67.14,38.55,39.51,114.1,86.75,54.71,35.07,74.56,94.75,106.22,41.14,50.63,8.15,83.13,24.22,65.6,15.87,107.35,74.89,56.33
2015-12-31,24.13,43.63,33.79,14.71,132.04,67.04,37.94,38.9,113.16,85.86,54.25,34.58,72.88,93.31,104.66,40.81,49.88,8.05,82.12,23.87,65.06,16.0,106.2,74.12,56.22
2016-01-04,24.15,42.43,31.85,14.36,130.75,66.21,37.09,37.97,112.15,83.99,52.62,34.13,71.68,90.86,102.22,40.55,49.27,7.91,81.17,23.63,64.21,14.89,105.13,72.35,55.86
2016-01-05,23.55,42.25,31.69,14.36,131.25,66.78,37.13,38.08,111.61,84.34,52.71,34.25,72.75,91.03,102.73,41.07,49.49,8.03,81.73,23.8,64.42,14.9,105.33,72.9,56.34
2016-01-06,23.09,42.26,31.63,14.05,131.33,64.14,37.18,37.97,110.45,83.91,51.95,34.06,72.29,89.64,102.97,40.5,48.59,7.7,81.76,23.38,63.79,14.6,104.26,71.94,55.87
2016-01-07,22.11,42.13,30.4,13.55,129.48,61.87,36.32,37.05,107.3,82.93,49.85,33.5,70.41,88.0,97.92,40.15,46.9,7.4,80.19,23.22,63.24,14.38,101.19,70.53,54.98
2016-01-08,22.23,40.98,30.35,13.29,128.33,61.2,35.72,36.55,106.02,82.05,48.73,33.41,70.28,86.32,97.33,39.47,47.05,7.24,79.89,22.93,62.24,14.07,99.44,69.66,53.87
2016-01-11,22.59,39.68,30.89,13.38,128.36,60.19,35.8,36.65,107.63,81.55,48.66,33.47,69.43,86.98,97.51,39.6,47.02,7.25,80.08,22.98,62.82,13.86,98.92,70.65,53.14
2016-01-12,22.92,40.39,30.89,13.38,128.8,61.22,36.3,37.27,109.09,82.11,48.76,33.9,69.54,87.81,99.37,39.99,47.45,7.37,80.23,22.93,62.69,14.0,101.34,71.45,54.23
2016-01-13,22.33,38.09,29.09,13.02,126.25,60.61,35.03,35.98,103.88,81.09,47.42,33.69,68.59,85.65,95.44,39.14,46.43,7.15,79.31,22.46,62.15,13.35,98.6,69.87,54.56
2016-01-14,22.81,40.6,29.65,13.1,128.07,63.69,35.74,36.57,102.36,82.66,48.13,33.71,71.39,87.11,98.37,40.02,47.75,7.0,78.74,23.01,62.39,13.75,99.99,70.54,57.06
2016-01-15,22.27,42.67,28.51,12.64,126.14,62.35,34.72,35.52,102.02,81.08,47.18,33.4,70.27,85.19,94.97,39.51,45.84,6.62,77.2,22.79,61.43,13.67,98.64,68.65,55.95
2016-01-19,22.16,40.92,28.72,12.45,127.76,60.74,35.09,35.95,102.48,81.5,47.15,33.74,71.99,82.8,95.26,39.67,45.46,6.67,78.71,22.7,62.87,13.65,101.63,68.23,55.1
2016-01-20,22.19,42.53,28.59,11.97,124.83,58.86,34.92,35.93,99.65,80.03,45.91,33.31,71.46,81.75,94.35,39.06,45.66,6.71,77.06,22.67,62.67,13.25,103.62,67.55,52.78
2016-01-21,22.08,43.43,28.75,11.68,125.62,60.4,35.33,36.33,102.87,80.19,45.69,33.32,70.41,82.7,94.16,39.34,45.39,6.79,77.64,22.62,63.41,13.33,102.46,68.4,53.44
2016-01-22,23.25,43.78,29.82,11.85,127.04,62.25,36.26,37.27,105.04,80.87,47.1,33.86,71.34,84.5,97.94,39.68,47.01,6.95,78.77,22.71,63.94,13.5,103.21,69.48,55.22
2016-01-25,22.8,43.64,29.83,11.33,124.13,60.28,35.58,36.68,104.14,80.58,46.03,33.94,70.67,83.32,97.01,39.34,46.56,6.94,78.85,22.56,63.51,13.09,102.35,68.57,53.35
2016-01-26,22.92,43.35,30.06,11.63,125.89,62.69,35.65,36.69,104.56,84.57,47.21,33.87,70.89,83.54,97.34,39.75,46.9,7.01,79.16,22.68,65.13,12.9,102.87,68.7,55.32
2016-01-27,21.42,42.5,29.17,11.68,125.19,62.07,35.0,35.88,104.02,85.39,47.18,33.88,70.72,81.44,94.45,38.92,46.05,6.93,78.85,22.57,65.13,12.54,101.4,67.77,54.3
2016-01-28,21.57,41.56,31.77,11.83,126.01,64.03,36.55,37.42,104.63,85.48,47.37,34.27,66.44,80.12,109.11,38.02,46.81,6.85,80.09,22.33,65.97,12.65,100.55,66.26,55.52
2016-01-29,22.32,40.85,29.35,12.36,129.77,64.44,37.15,38.07,107.61,87.3,49.21,34.55,68.42,85.49,112.21,39.15,49.53,7.15,81.61,22.55,67.51,12.75,103.96,71.2,56.14
2016-02-01,22.11,40.47,28.74,12.2,128.66,63.56,37.6,38.54,108.25,87.24,48.68,34.61,67.81,85.11,115.09,39.21,49.19,7.16,81.39,22.31,67.04,13.13,104.62,71.09,55.02
2016-02-02,21.66,40.15,27.6,11.56,125.7,60.54,38.23,39.05,107.19,86.44,47.17,34.16,65.99,82.52,114.61,38.95,47.65,6.85,80.71,22.29,66.3,12.19,102.8,70.15,53.79
2016-02-03,22.09,42.3,26.55,11.39,126.24,63.06,36.35,37.47,105.92,87.05,47.48,34.39,65.81,83.04,112.69,38.67,46.9,6.89,81.13,22.16,67.03,11.57,101.78,71.09,56.6
2016-02-04,22.27,42.24,26.81,11.58,127.44,63.19,35.4,36.5,103.63,86.85,48.3,34.23,64.25,82.9,110.49,37.54,46.75,6.89,80.04,21.66,66.7,11.69,103.09,70.42,57.57
2016-02-05,21.67,39.53,25.11,11.32,126.56,61.76,34.18,35.19,99.63,84.04,47.76,34.16,64.28,79.47,104.07,38.15,45.1,6.46,79.98,21.69,67.11,10.84,100.85,68.38,57.75
2016-02-08,21.9,39.36,24.41,10.72,126.78,64.08,34.14,35.21,95.71,85.26,46.76,34.33,64.17,77.45,99.75,37.73,44.42,6.16,80.15,21.33,68.28,9.87,99.32,64.77,58.53
2016-02-09,21.89,39.8,24.1,10.66,127.72,61.79,33.91,35.05,97.43,85.23,46.48,34.85,63.78,78.71,99.54,37.98,44.31,6.23,80.77,21.74,68.3,9.88,100.35,65.31,58.28
2016-02-10,21.73,39.23,24.52,10.47,126.58,61.88,34.21,35.34,97.83,85.03,45.92,34.25,63.64,80.0,101.0,38.27,44.69,6.21,80.23,22.03,67.46,9.58,101.77,67.05,57.75
2016-02-11,21.6,38.83,25.19,9.75,125.09,61.84,34.16,35.32,96.92,85.01,43.89,34.14,62.2,78.85,101.91,37.75,44.67,6.18,79.64,21.76,66.03,10.03,99.86,65.44,57.93
2016-02-12,21.66,39.13,25.35,10.44,128.07,63.66,34.12,35.34,99.53,85.11,47.55,34.7,62.07,81.52,102.01,37.88,45.4,6.28,80.94,21.93,66.94,10.07,100.94,67.31,58.97
2016-02-16,22.27,39.82,26.06,10.71,128.56,64.0,34.55,35.88,102.19,85.53,48.26,34.9,63.87,82.76,101.61,38.46,46.26,6.59,81.03,22.27,67.33,10.34,103.95,67.96,59.11
2016-02-17,22.62,40.94,26.7,10.98,130.26,66.64,35.42,36.6,103.72,85.68,48.61,35.01,65.04,83.75,105.2,39.1,47.47,6.76,81.82,22.13,68.14,11.25,106.79,68.98,59.67
2016-02-18,22.19,40.59,26.25,10.7,130.86,65.45,34.87,35.88,102.66,87.13,47.81,35.1,63.99,82.62,103.47,38.88,47.26,7.34,81.87,22.07,67.75,11.12,106.02,68.22,60.0
2016-02-19,22.14,40.4,26.75,10.6,131.05,65.28,35.05,36.11,104.13,87.69,47.82,35.23,63.24,83.34,104.57,38.73,46.92,7.43,81.84,22.03,67.6,11.11,106.23,68.5,60.04
2016-02-22,22.33,41.14,27.98,10.96,131.99,67.03,35.32,36.45,105.12,88.19,48.44,35.37,63.59,84.33,107.16,39.23,47.68,7.7,82.08,22.45,67.88,11.85,109.47,69.97,59.96
2016-02-23,21.83,40.98,27.65,10.63,130.74,64.08,34.79,35.86,106.56,87.63,46.41,35.17,63.99,82.79,105.46,39.05,46.34,7.72,81.81,22.38,67.61,11.81,109.36,69.1,59.11
2016-02-24,22.15,40.85,27.7,10.6,131.03,64.35,34.98,36.04,107.48,88.37,46.43,35.34,64.54,82.99,106.88,39.07,46.51,7.77,81.92,22.42,67.41,11.93,108.51,68.81,59.32
2016-02-25,22.3,41.82,27.76,10.77,132.31,64.37,35.29,36.46,108.55,89.56,47.15,35.55,65.17,83.95,108.07,39.41,47.18,7.79,82.74,22.85,68.05,12.5,109.41,70.17,59.68
2016-02-26,22.34,41.67,27.76,11.1,131.92,63.66,35.25,36.24,108.04,89.06,47.59,34.72,64.1,84.09,107.92,39.13,46.45,7.74,80.84,22.58,67.03,12.69,109.53,69.65,59.49
2016-02-29,22.29,40.64,27.63,10.94,134.17,62.97,34.89,35.86,106.21,88.58,46.56,34.72,62.71,83.47,106.92,38.8,46.07,7.69,80.39,22.16,66.36,12.8,107.51,69.33,58.33
2016-03-01,23.17,41.93,28.95,11.53,136.94,65.0,35.94,37.11,107.56,90.27,48.96,35.17,63.35,86.52,109.82,39.99,47.61,8.03,81.44,22.44,67.13,12.42,109.83,71.48,59.15
2016-03-02,23.22,41.45,29.01,11.77,136.73,65.76,35.94,36.97,107.46,90.12,49.43,35.23,64.47,86.32,109.95,40.39,47.95,8.07,81.39,22.39,68.23,12.56,109.47,71.15,60.18
2016-03-03,23.4,41.62,28.87,11.84,136.84,66.06,35.62,36.58,108.5,89.79,49.59,35.38,63.8,86.18,109.58,40.26,47.4,8.0,82.08,22.33,68.46,13.05,109.97,70.78,59.97
2016-03-04,23.74,41.78,28.76,11.88,137.97,66.36,35.54,36.51,107.44,89.66,49.66,35.51,64.1,86.47,108.39,40.24,47.11,7.98,82.77,22.19,69.0,13.4,109.95,70.77,59.89
2016-03-07,23.48,41.97,28.14,11.87,138.72,68.43,34.76,35.64,107.96,89.87,49.57,35.42,63.93,84.79,105.73,40.67,46.21,7.93,82.15,22.25,68.68,13.69,109.92,68.89,61.46
2016-03-08,23.29,41.17,28.01,11.46,137.8,66.97,34.7,35.68,109.03,89.43,48.61,35.67,63.58,83.4,105.93,40.53,46.77,7.78,82.56,21.93,68.65,13.51,109.83,67.63,60.13
2016-03-09,23.31,41.96,27.97,11.53,139.13,70.05,35.26,36.27,108.43,89.95,48.9,36.07,64.05,83.72,107.51,40.46,47.85,7.78,82.94,22.22,68.56,13.91,109.77,67.69,59.97
2016-03-10,23.32,41.84,27.95,11.64,138.62,70.89,35.64,36.61,108.31,90.2,48.47,36.41,63.6,83.44,107.32,40.98,47.13,7.77,83.42,22.1,68.0,13.68,110.67,67.25,59.81
2016-03-11,23.57,42.96,28.48,12.1,140.65,71.38,36.34,37.24,110.52,90.68,49.08,36.67,65.02,85.06,109.41,41.47,48.06,7.9,83.86,22.78,67.56,13.83,113.4,68.6,59.81
2016-03-14,23.63,42.57,28.67,11.97,139.72,71.13,36.52,37.51,110.85,90.64,48.9,36.74,64.37,85.34,109.89,41.37,48.15,7.92,83.31,22.48,67.08,14.34,113.51,68.46,59.97
2016-03-15,24.11,41.39,28.85,11.91,140.4,71.14,36.42,37.53,111.6,90.72,48.96,36.7,62.05,85.81,110.67,40.86,48.53,7.88,83.72,22.07,67.2,14.56,113.17,68.87,60.27
2016-03-16,24.43,41.9,28.71,11.68,139.83,71.99,36.8,37.87,112.24,90.43,48.73,36.54,63.13,86.43,112.18,40.48,49.22,8.11,83.46,21.69,67.23,14.8,113.22,69.31,60.31
2016-03-17,24.39,41.17,27.97,11.76,142.4,73.12,36.89,37.92,112.61,89.87,48.59,37.13,60.15,87.78,111.02,40.16,49.5,8.04,84.32,21.92,68.39,15.09,112.88,70.04,61.2
2016-03-18,24.41,42.1,27.6,12.1,142.16,73.72,36.88,37.77,113.01,90.51,50.02,36.99,61.79,88.64,111.45,40.73,48.44,8.29,83.84,22.0,68.72,15.52,114.86,70.66,61.28
2016-03-21,24.41,41.68,27.7,12.14,142.13,72.78,37.1,38.11,112.72,90.32,50.0,37.05,61.18,88.68,111.85,41.15,48.77,8.31,84.05,22.46,68.86,15.89,114.88,70.65,60.85
2016-03-22,24.6,42.79,28.02,12.07,142.18,72.07,37.04,38.0,112.36,90.4,49.82,36.91,62.64,88.12,112.25,41.33,48.96,8.3,83.41,22.69,68.38,15.62,116.04,69.87,61.22
2016-03-23,24.46,41.94,28.48,11.95,140.96,70.63,36.9,37.88,112.04,91.35,49.57,36.88,61.99,88.47,112.54,41.37,48.87,8.44,83.44,22.55,68.45,14.84,117.65,70.78,60.95
2016-03-24,24.36,41.76,29.15,12.0,140.11,71.58,36.76,37.74,112.24,91.19,49.19,36.97,61.94,88.26,113.05,41.36,49.09,8.45,83.34,22.47,68.51,15.18,116.56,71.0,61.12
2016-03-28,24.25,41.75,28.99,11.95,141.29,71.45,36.68,37.66,112.78,91.12,49.13,37.15,61.51,87.62,113.69,41.18,48.48,8.54,83.58,22.25,68.28,15.35,116.86,70.94,61.29
2016-03-29,24.82,42.45,29.69,11.77,141.9,71.93,37.24,38.29,113.97,91.89,48.82,37.7,62.45,89.09,116.14,41.56,49.54,8.67,83.91,22.45,68.43,15.34,117.68,72.19,61.52
2016-03-30,25.25,42.42,29.93,11.83,142.46,71.88,37.53,38.42,114.79,91.75,49.38,37.79,62.52,90.08,114.7,41.48,49.85,8.77,85.0,22.46,68.33,15.13,117.55,73.53,61.51
